City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
140,sarankhola,22.3082,89.7897,39.43,29,2,2.18,BD,1714363263
141,waingapu,-9.6567,120.2641,29.43,63,9,7.03,ID,1714363263
142,polyarnyy,69.1989,33.4478,-1.05,86,100,1.39,RU,1714363263
143,grand falls-windsor,48.9332,-55.6649,1.95,92,100,2.24,CA,1714363264
144,riberalta,-10.9833,-66.1,25.54,89,92,0.74,BO,1714363264
145,essaouira,31.5125,-9.77,14.41,75,2,6.21,MA,1714363265
146,illela,13.7292,5.2975,30.6,28,11,1.15,NG,1714363265
147,suva,-18.1416,178.4415,28.28,79,76,4.19,FJ,1714363265
148,madalena,41.2162,-8.3345,10.26,89,0,0.98,PT,1714363266
149,udachny,66.4167,112.4,-4.2,87,100,8.14,RU,1714363266
150,qaqortoq,60.7167,-46.0333,0.22,81,91,1.56,GL,1714363267
151,broken hill,-31.95,141.4333,22.92,18,50,4.57,AU,1714363267
152,happy valley-goose bay,53.3168,-60.3315,3.74,86,100,1.99,CA,1714363268
153,ancud,-41.8697,-73.8203,10.82,91,100,10.77,CL,1714363268
154,tolanaro,-25.0319,46.9987,21.0,86,100,3.7,MG,1714363268
155,jinka,5.65,36.65,17.83,84,98,0.4,ET,1714363268
156,stanley,54.868,-1.6985,6.01,84,0,3.6,GB,1714363268
157,uliastay,47.7417,96.8444,5.75,19,0,1.74,MN,1714363269
158,wotho,10.1657,166.0102,27.87,81,100,7.61,MH,1714363269
159,mao,39.8885,4.2658,16.31,100,75,3.6,ES,1714363269
160,kourou,5.1552,-52.6478,25.03,94,100,2.86,GF,1714363269
161,madang,-5.2246,145.7966,31.68,68,69,3.83,PG,1714363269
162,ellwood city,40.8617,-80.2865,19.95,87,48,1.58,US,1714363269
163,nadi,-17.8,177.4167,28.76,79,74,1.77,FJ,1714363269
164,floro,61.5996,5.0328,11.98,54,100,6.69,NO,1714363270
165,changji,44.0167,87.3167,17.44,13,0,2.0,CN,1714363270
166,trosa,58.8962,17.5481,9.64,85,100,3.33,SE,1714363270
167,tumayr,25.7039,45.868,23.2,48,28,2.99,SA,1714363270
168,tsiombe,-25.3,45.4833,20.92,74,42,5.34,MG,1714363270
169,kaa-khem,51.6833,94.7333,8.0,33,100,1.14,RU,1714363270
170,coquimbo,-29.9533,-71.3436,14.18,75,100,2.72,CL,1714363271
171,georgetown,5.4112,100.3354,33.96,66,20,1.54,MY,1714363005
172,latakia,35.5148,35.7768,19.1,71,98,2.33,SY,1714363271
173,olonkinbyen,70.9221,-8.7187,1.37,86,100,3.28,SJ,1714363271
174,margaret river,-33.95,115.0667,20.14,37,24,4.82,AU,1714363271
175,basoko,1.2391,23.616,23.18,88,28,1.86,CD,1714363271
176,codrington,-38.2667,141.9667,14.62,49,100,5.11,AU,1714363271
177,malango,-2.9627,119.9001,26.18,83,82,0.98,ID,1714363272
178,yardimli,38.9206,48.2372,15.86,61,1,0.71,AZ,1714363272
179,meadow lakes,61.6247,-149.6011,13.69,43,95,2.15,US,1714363273
180,hamilton,39.1834,-84.5333,22.67,68,17,1.79,US,1714363273
181,vorgashor,67.5833,63.95,-14.66,95,98,3.71,RU,1714363273
182,klyuchi,52.2667,79.1667,16.94,47,100,9.01,RU,1714363273
183,kapuskasing,49.4169,-82.4331,-1.57,67,100,3.75,CA,1714363273
184,bardai,11.65,7.2333,25.5,37,51,3.6,NG,1714363274
185,alaghsas,17.0187,8.0168,29.24,13,47,5.35,NE,1714363274
186,kone,-21.0595,164.8658,26.7,63,63,3.61,NC,1714363274
187,korsakov,46.6328,142.7813,11.91,42,7,6.13,RU,1714363274
188,kralendijk,12.15,-68.2667,27.39,78,100,6.43,BQ,1714363274
189,bratsk,56.1325,101.6142,8.27,61,100,5.85,RU,1714363165
190,horta,38.5333,-28.6333,15.16,64,100,1.49,PT,1714363275
191,east london,-33.0153,27.9116,20.63,69,75,2.74,ZA,1714363275
192,st. john's,47.5649,-52.7093,3.97,96,100,0.45,CA,1714363275
193,sao joao da barra,-21.6403,-41.0511,23.61,90,0,2.95,BR,1714363275
194,camacupa,-12.0167,17.4833,12.06,78,0,1.81,AO,1714363275
195,vuktyl,63.8567,57.3094,-7.72,78,8,4.47,RU,1714363275
196,tot'ma,59.9747,42.7642,7.75,73,15,3.43,RU,1714363276
197,saipan,15.1355,145.701,27.6,75,4,7.55,MP,1714362987
198,kosh-agach,50.0,88.6667,4.06,18,60,0.45,RU,1714363277
199,fort st. john,56.2499,-120.8529,6.02,78,100,2.27,CA,1714363277
200,saldanha,-33.0117,17.9442,13.64,94,36,3.57,ZA,1714363277
201,fortaleza,-3.7227,-38.5247,25.12,94,75,1.54,BR,1714363278
202,fort frances,48.5999,-93.4003,3.98,77,100,2.68,CA,1714363278
203,san juan de miraflores,-12.1629,-76.9635,21.76,79,44,2.39,PE,1714363278
204,castillos,-34.1667,-53.8333,8.64,78,0,2.29,UY,1714363279
205,namibe,-15.1961,12.1522,25.85,56,2,1.64,AO,1714363279
206,luanda,-8.8368,13.2343,27.0,82,75,2.57,AO,1714363125
207,haiku-pauwela,20.9219,-156.3051,25.12,80,77,3.13,US,1714363279
208,kratie,12.4881,106.0188,39.62,31,6,2.49,KH,1714363280
209,wynyard,-41.0,145.7167,13.97,46,12,6.02,AU,1714362948
210,shimokizukuri,40.8061,140.3861,16.02,48,100,3.17,JP,1714363280
211,toliara,-23.35,43.6667,21.46,77,0,6.2,MG,1714363280
212,labrador city,52.9463,-66.9114,0.95,93,100,5.14,CA,1714363280
213,sterling,39.0062,-77.4286,22.28,80,0,2.57,US,1714363280
214,veinticinco de mayo,-35.4323,-60.1727,11.66,73,89,0.89,AR,1714363280
215,dhidhdhoo,6.8833,73.1,29.09,75,100,2.7,MV,1714363280
216,balaklava,44.5,33.6,13.54,61,100,2.88,UA,1714363119
217,mana,5.6592,-53.7767,25.28,90,100,3.7,GF,1714363281
218,colonia,50.9333,6.95,10.53,84,0,1.03,DE,1714363281
219,el porvenir,13.7617,-87.3458,23.98,84,97,0.79,HN,1714363281
220,arraial do cabo,-22.9661,-42.0278,24.14,89,0,1.26,BR,1714363281
221,cidreira,-30.1811,-50.2056,20.14,76,100,6.91,BR,1714363281
222,semera,11.501,41.201,26.69,63,87,3.83,ET,1714363282
223,port isabel,26.0734,-97.2086,26.15,89,40,4.02,US,1714363282
224,hachinohe,40.5,141.5,13.65,54,100,4.82,JP,1714363094
225,sisimiut,66.9395,-53.6735,-0.15,78,100,3.74,GL,1714363282
226,garachico,28.7781,-17.7646,16.06,72,75,3.09,ES,1714363282
227,utrik,11.2278,169.8474,27.45,78,100,7.48,MH,1714363283
228,lhasa,29.65,91.1,13.35,25,4,2.26,CN,1714363122
229,dakhla,23.6848,-15.958,17.39,79,0,11.3,EH,1714363283
230,barra de santo antonio,-9.4047,-35.5072,25.6,87,96,1.33,BR,1714363283
231,pueblo,38.2545,-104.6091,12.42,67,70,0.58,US,1714363283
232,nouadhibou,20.931,-17.0347,18.14,71,0,10.75,MR,1714363283
233,plast,54.3691,60.8136,10.96,73,95,4.17,RU,1714363284
234,mount isa,-20.7333,139.5,28.87,48,100,4.12,AU,1714363218
235,piton saint-leu,-21.2196,55.3151,24.04,83,75,7.72,RE,1714363284
236,talcahuano,-36.7167,-73.1167,12.71,79,100,8.09,CL,1714363284
237,berezovyy,51.6667,135.7,13.08,22,30,4.8,RU,1714363285
238,coahuayana de hidalgo,18.7,-103.6583,22.27,82,93,0.88,MX,1714363285
239,poquoson,37.1224,-76.3458,22.22,74,25,0.45,US,1714363285
240,ribeira grande,38.5167,-28.7,15.86,62,99,1.73,PT,1714363285
241,chita,52.0333,113.55,9.94,29,40,7.0,RU,1714363002
242,riosucio,5.4216,-75.7032,13.89,98,100,0.44,CO,1714363286
243,nicoya,10.1483,-85.452,26.37,84,100,1.51,CR,1714363286
244,tura,25.5198,90.2201,33.78,36,2,2.94,IN,1714363286
245,kromy,52.6876,35.7667,10.36,79,15,3.93,RU,1714363286
246,pativilca,-10.7,-77.7833,19.29,90,9,3.36,PE,1714363286
247,invercargill,-46.4,168.35,16.12,67,10,0.45,NZ,1714363286
248,tanumah,27.1,44.1333,21.3,50,1,2.53,SA,1714363286
249,hayden,47.766,-116.7866,10.9,57,100,0.89,US,1714363287
250,cherven bryag,43.2667,24.1,10.36,82,4,1.02,BG,1714363287
251,thompson,55.7435,-97.8558,3.89,54,98,4.55,CA,1714363287
252,puerto aysen,-45.4,-72.7,5.33,100,100,1.45,CL,1714363288
253,tommot,58.9564,126.2925,0.25,69,100,3.43,RU,1714363288
254,flen,59.0583,16.5878,9.05,87,100,2.59,SE,1714363288
255,riversdale,18.1659,-76.9642,25.03,85,82,2.03,JM,1714363288
256,constantia,44.1833,28.65,13.38,83,100,3.99,RO,1714363289
257,narasapur,16.45,81.6667,33.79,53,23,4.26,IN,1714363289
258,baruun-urt,46.6806,113.2792,10.95,20,34,4.88,MN,1714363223
259,shimoda,34.6667,138.95,24.5,71,100,2.62,JP,1714363111
260,mount gambier,-37.8333,140.7667,14.38,48,95,3.92,AU,1714363091
261,aswan,24.0934,32.907,23.76,22,0,4.97,EG,1714363289
262,fort saskatchewan,53.7168,-113.2187,11.11,68,92,2.82,CA,1714363290
263,hampton bays,40.869,-72.5176,14.65,78,75,2.06,US,1714363290
264,fort bragg,35.139,-79.006,18.44,83,0,1.34,US,1714363290
265,kannur,11.8675,75.3576,31.9,61,76,0.93,IN,1714363290
266,guerrero negro,27.9769,-114.0611,15.92,84,41,6.58,MX,1714363290
267,puerto baquerizo moreno,-0.9,-89.6,25.48,83,92,3.81,EC,1714363290
268,patterson,37.4716,-121.1297,17.18,58,0,2.62,US,1714363291
269,mapastepec,15.4333,-92.9,27.51,75,34,0.79,MX,1714363291
270,valdivia,-39.8142,-73.2459,11.43,97,100,5.35,CL,1714363291
271,blackwater,-23.5833,148.8833,27.77,34,0,5.87,AU,1714363291
272,waddan,29.1614,16.139,24.42,29,18,4.14,LY,1714363291
273,lompoc,34.6391,-120.4579,14.96,77,0,9.77,US,1714363291
274,camp swift,30.1908,-97.2922,24.73,93,2,0.45,US,1714363292
275,humberto de campos,-2.5983,-43.4611,23.76,93,44,0.3,BR,1714363292
276,tam ky,15.5667,108.4833,37.21,39,0,4.01,VN,1714363292
277,enewetak,11.3474,162.3373,27.34,79,100,6.3,MH,1714363292
278,vorkuta,67.5,64.0,-14.24,94,98,3.63,RU,1714363292
279,luang namtha,20.9497,101.4011,38.55,17,9,3.85,LA,1714363292
280,makokou,0.5738,12.8642,22.01,94,18,1.26,GA,1714363292
281,concepcion,-36.827,-73.0498,12.33,78,100,6.14,CL,1714363293
282,panama city beach,30.1766,-85.8055,21.16,78,0,2.59,US,1714363293
283,nova vicosa,-17.8919,-39.3719,24.87,88,0,2.78,BR,1714363293
284,selfoss,63.9331,-20.9971,0.58,69,71,2.03,IS,1714363293
285,sinabang,2.4803,96.3801,30.13,74,100,2.2,ID,1714363293
286,nema,57.5067,50.5011,5.23,67,100,3.69,RU,1714363293
287,howrah,22.5892,88.3103,36.0,38,0,3.6,IN,1714363294
288,oamaru,-45.0784,170.9801,13.54,76,5,4.76,NZ,1714363294
289,palmer,42.1584,-72.3287,17.32,82,100,4.12,US,1714363096
290,levuka,50.1834,-105.4011,12.39,33,95,7.87,CA,1714363295
291,belyy yar,53.6039,91.3903,13.94,38,0,9.0,RU,1714363295
292,gao,16.6362,1.637,30.88,14,0,3.03,ML,1714363295
293,lautoka,-17.6167,177.4667,28.41,79,71,0.59,FJ,1714363295
294,portland,45.5234,-122.6762,11.01,76,92,1.34,US,1714363163
295,terrace,54.5163,-128.6035,5.12,82,97,2.02,CA,1714363296
296,aromashevo,56.8602,68.6375,4.14,45,75,5.94,RU,1714363296
297,dudinka,69.4058,86.1778,-11.85,90,100,8.49,RU,1714363054
298,kiunga,-6.1219,141.2906,33.14,56,88,1.52,PG,1714363296
299,sitka,57.0531,-135.33,6.43,75,90,1.42,US,1714363296
300,monywa,22.1167,95.1333,40.34,20,2,3.57,MM,1714363297
301,esmeraldas,-19.7625,-44.3139,18.34,84,0,1.33,BR,1714363297
302,ilebo,-4.3167,20.5833,21.53,86,7,0.83,CD,1714363297
303,tindouf,27.6711,-8.1474,11.8,72,0,10.97,DZ,1714363297
304,dawson creek,55.7666,-120.2362,5.8,81,75,4.12,CA,1714363297
305,talara,-4.5772,-81.2719,22.39,80,27,3.05,PE,1714363297
306,aasiaat,68.7098,-52.8699,-3.09,90,100,1.29,GL,1714363298
307,ketchikan,55.3422,-131.6461,4.99,95,87,3.3,US,1714363298
308,afaahiti,-17.75,-149.2833,26.93,80,100,10.92,PF,1714363298
309,kapa'a,22.0752,-159.319,26.18,77,75,3.6,US,1714363298
310,guymon,36.6828,-101.4816,13.0,50,0,1.54,US,1714363298
311,kayangel,8.0823,134.7173,28.43,81,99,7.39,PW,1714363298
312,susuman,62.7833,148.1667,-2.79,87,100,2.24,RU,1714363299
313,igarka,67.4667,86.5833,-6.1,93,100,6.71,RU,1714363299
314,avarua,-21.2078,-159.775,26.03,69,40,2.57,CK,1714363299
315,el calafate,-50.3408,-72.2768,2.53,86,45,0.43,AR,1714363299
316,berezovo,63.9381,65.0419,-7.35,54,4,6.25,RU,1714363299
317,al hadd,26.2456,50.6542,28.36,74,0,2.57,BH,1714363299
318,pariaman,-0.619,100.12,32.03,73,76,1.88,ID,1714363300
319,bodo,67.28,14.405,5.99,65,0,9.26,NO,1714363300
320,champerico,14.3,-91.9167,29.42,68,15,1.68,GT,1714363300
321,san fernando,15.0286,120.6898,37.4,37,30,1.88,PH,1714363300
322,uttar char fasson,22.2332,90.7132,31.61,72,12,6.26,BD,1714363301
323,yuzhno-kurilsk,44.0306,145.8556,9.1,55,57,7.03,RU,1714363301
324,tofol,5.3248,163.0078,28.88,79,75,3.09,FM,1714363301
325,opuwo,-18.0607,13.84,17.1,44,0,2.56,NA,1714363301
326,dogondoutchi,13.6393,4.0287,31.47,36,14,2.27,NE,1714363301
327,gaigeturi,33.4644,126.3183,18.51,95,100,4.22,KR,1714363302
328,tchaourou,8.8865,2.5975,25.14,86,100,1.9,BJ,1714363302
329,divnogorsk,55.9594,92.3619,12.63,64,100,8.64,RU,1714363302
330,leua,48.2156,18.6071,13.61,82,68,3.71,SK,1714363302
331,ishigaki,24.3448,124.1572,30.07,84,75,7.72,JP,1714363283
332,newman,37.3138,-121.0208,17.91,55,0,1.79,US,1714363302
333,nova sintra,14.8667,-24.7167,20.01,79,14,9.72,CV,1714363303
334,baoding,38.8511,115.4903,15.25,51,100,0.82,CN,1714363303
335,santiago del torno,-17.9833,-63.3833,25.35,76,20,4.37,BO,1714363303
336,mandera,3.9366,41.867,26.58,73,74,4.68,KE,1714363303
337,lorengau,-2.0226,147.2712,30.45,70,60,3.12,PG,1714363303
338,gotse delchev,41.5667,23.7333,9.88,82,0,1.96,BG,1714363303
339,popondetta,-8.7537,148.2534,32.23,59,100,2.87,PG,1714363303
340,boguchany,58.3814,97.4531,6.59,65,100,3.58,RU,1714363304
341,tambura,5.6,27.4667,21.48,97,100,0.85,SS,1714363304
342,san patricio,28.017,-97.5169,26.05,92,57,3.57,US,1714363304
343,itambe,-15.245,-40.6244,20.66,99,20,0.54,BR,1714363304
344,pisco,-13.7,-76.2167,19.45,85,9,1.9,PE,1714363305
345,mugia,43.1041,-9.2179,5.51,77,40,1.58,ES,1714363305
346,tilcara,-23.5776,-65.3509,12.48,26,3,4.11,AR,1714363305
347,puerto deseado,-47.7503,-65.8938,8.63,51,81,7.3,AR,1714363305
348,metlili chaamba,32.2667,3.6333,19.36,28,2,1.71,DZ,1714363305
349,sabha,27.0377,14.4283,25.61,14,1,2.2,LY,1714363305
350,sosenskiy,54.059,35.9623,7.97,77,18,2.59,RU,1714363306
351,hirara,24.8,125.2833,27.08,86,22,8.76,JP,1714363300
352,hosakote,14.2769,77.1699,33.01,36,66,4.51,IN,1714363267
353,lloydminster,53.2835,-110.0016,10.06,66,24,2.42,CA,1714363306
354,acapulco de juarez,16.8634,-99.8901,25.99,77,56,1.24,MX,1714363249
355,tomatlan,19.9333,-105.25,19.55,80,94,0.61,MX,1714363306
356,pitimbu,-7.4706,-34.8086,24.33,87,80,3.14,BR,1714363306
357,save,8.0425,2.486,26.25,89,95,1.42,BJ,1714363307
358,holualoa,19.6228,-155.9522,23.08,84,100,2.37,US,1714363307
359,eirunepe,-6.6603,-69.8736,23.64,98,99,0.23,BR,1714363307
360,nogliki,51.8333,143.1667,8.52,29,94,7.6,RU,1714363307
361,ciudad lazaro cardenas,17.9583,-102.2,24.25,81,94,0.2,MX,1714363078
362,mahina,-17.5065,-149.489,27.87,74,40,4.63,PF,1714363307
363,brigantine,39.4101,-74.3646,18.91,88,58,3.9,US,1714363308
364,lib,8.3122,167.3766,27.89,82,74,9.19,MH,1714363308
